index,A,B,C,D,E
2917,0.0,0.0,0.0,0.0,1.0
2915,0.0,0.0,0.0,0.5,0.5
248,0.0,0.0,0.5230769230769231,0.4769230769230769,0.0
1089,0.0,0.8181818181818182,0.18181818181818182,0.0,0.0
2078,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
1654,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0
1882,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714
836,0.0,0.09090909090909091,0.09090909090909091,0.7272727272727273,0.09090909090909091
1046,0.0,0.0,0.0,0.75,0.25
848,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0
1577,0.0,0.0,0.26857142857142857,0.5942857142857143,0.13714285714285715
1490,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
2036,0.0,0.0,0.25,0.75,0.0
2344,0.11864406779661017,0.3220338983050848,0.3898305084745763,0.1694915254237288,0.0
2035,0.0,0.07017543859649122,0.12280701754385963,0.8070175438596493,0.0
1815,0.0,0.1875,0.4375,0.3125,0.0625
985,0.0,0.0,0.08333333333333333,0.6666666666666666,0.25
447,0.875,0.0,0.125,0.0,0.0
258,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.0,0.0
1986,0.0,0.0,0.15624999999999997,0.65625,0.18749999999999997
1177,0.6216216216216216,0.18918918918918917,0.0,0.18918918918918917,0.0
558,0.0,0.0,0.09090909090909091,0.7272727272727273,0.18181818181818182
1614,0.18181818181818182,0.8181818181818182,0.0,0.0,0.0
1996,0.0,0.0,0.0,1.0,0.0
269,0.0,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.0
70,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0
1436,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0
417,0.17647058823529413,0.08823529411764706,0.17647058823529413,0.3235294117647059,0.23529411764705885
816,0.0,1.0,0.0,0.0,0.0
2373,0.0,0.11764705882352941,0.23529411764705882,0.4117647058823529,0.23529411764705882
485,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0
749,0.0,0.0,0.0,0.0,1.0
2247,0.0,0.11764705882352942,0.15882352941176472,0.7235294117647059,0.0
111,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.0,0.0
50,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
1451,0.0,0.0,0.0,0.7272727272727273,0.2727272727272727
2177,0.0,0.0,0.4,0.6,0.0
2509,0.0,0.0,0.2727272727272727,0.7272727272727273,0.0
1855,0.0,0.06557377049180328,0.5901639344262295,0.3442622950819672,0.0
743,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778
1077,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2881,0.0,0.0,0.0,0.0,1.0
797,0.0,0.2222222222222222,0.0,0.3333333333333333,0.4444444444444444
51,0.0,0.5,0.5,0.0,0.0
103,0.0,0.0,0.0,1.0,0.0
1739,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0
2486,0.0,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666
612,0.0,0.2304147465437788,0.12442396313364057,0.576036866359447,0.06912442396313365
137,0.0,0.2,0.0,0.6,0.2
753,0.0,0.0,0.0,0.0,1.0
2023,0.0,0.0,0.75,0.25,0.0
1403,0.0,0.09375000000000003,0.42187500000000006,0.48437500000000006,0.0
1857,0.0,0.75,0.25,0.0,0.0
2434,0.18181818181818182,0.8181818181818182,0.0,0.0,0.0
86,0.0,0.0,0.0,0.7272727272727273,0.2727272727272727
861,0.0,0.0,0.0,1.0,0.0
1274,0.0,0.18749999999999997,0.0,0.28124999999999994,0.53125
1827,0.2,0.5,0.3,0.0,0.0
842,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0
1335,0.0,0.0,0.0,0.0,1.0
2024,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
2354,0.0,0.0,1.0,0.0,0.0
2052,0.0,0.0,0.0,1.0,0.0
890,0.0,0.0,0.22857142857142856,0.5428571428571429,0.22857142857142856
992,0.0,0.25,0.5,0.25,0.0
964,0.0,0.0,1.0,0.0,0.0
619,0.0,0.0,0.09090909090909091,0.7272727272727273,0.18181818181818182
1318,0.0,0.1771217712177122,0.3185731857318574,0.5043050430504304,0.0
462,0.0,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.0
1824,0.0,0.0,0.0,0.7272727272727273,0.2727272727272727
959,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
2683,0.0,0.0,0.0,0.0,1.0
2740,0.0,0.0,0.0,0.875,0.125
2924,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453
2746,0.0,0.0,0.5,0.5,0.0
1539,1.0,0.0,0.0,0.0,0.0
2642,0.0,0.5,0.5,0.0,0.0
517,0.4,0.6,0.0,0.0,0.0
2166,0.0,1.0,0.0,0.0,0.0
858,0.0,0.09090909090909091,0.09090909090909091,0.7272727272727273,0.09090909090909091
1395,0.0,0.08333333333333333,0.08333333333333333,0.49999999999999994,0.3333333333333333
1780,0.875,0.0,0.125,0.0,0.0
1779,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
2584,0.0,0.09090909090909091,0.09090909090909091,0.7272727272727273,0.09090909090909091
556,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453
2298,0.0,0.0,0.0,1.0,0.0
919,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453
1202,0.0,0.17543859649122806,0.3508771929824561,0.3859649122807017,0.08771929824561403
2175,0.0,0.0,0.36363636363636365,0.6363636363636364,0.0
1131,0.0,0.0,0.0,1.0,0.0
745,0.0,0.0,0.0,0.36363636363636365,0.6363636363636364
754,0.0,0.23076923076923078,0.5384615384615384,0.07692307692307693,0.15384615384615385
66,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.0,0.0
1526,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
1391,0.0,0.1111111111111111,0.0,0.6666666666666666,0.2222222222222222
1253,0.0,0.0,0.0,1.0,0.0
2121,0.0,0.5,0.5,0.0,0.0
697,0.0,0.0,0.08333333333333333,0.625,0.29166666666666663
900,0.0,0.09090909090909091,0.09090909090909091,0.7272727272727273,0.09090909090909091
102,0.0,0.0,0.2727272727272727,0.7272727272727273,0.0
509,0.25,0.75,0.0,0.0,0.0
315,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0
431,1.0,0.0,0.0,0.0,0.0
871,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0,0.0
2865,0.0,0.0,0.17153284671532842,0.8284671532846716,0.0
473,0.0,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.0
1592,0.0,0.0,0.0,0.85,0.15000000000000002
2669,0.0,0.09523809523809526,0.17460317460317465,0.23809523809523814,0.4920634920634921
650,0.0,0.0930232558139535,0.23255813953488372,0.48062015503875966,0.19379844961240308
2738,0.0,0.0,1.0,0.0,0.0
1671,0.0,0.0,0.0,0.0,1.0
775,0.0,0.0,0.07894736842105264,0.7631578947368421,0.15789473684210528
1111,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0
1310,0.0,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855
2662,0.0,0.0,0.0,1.0,0.0
1364,0.0,0.2222222222222222,0.0,0.3333333333333333,0.4444444444444444
634,0.0,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.1111111111111111
2358,0.0,0.0,0.36363636363636365,0.6363636363636364,0.0
2163,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0
2307,0.0,0.0,0.0,0.5,0.5
1147,0.0,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.0
1694,0.5,0.5,0.0,0.0,0.0
2397,1.0,0.0,0.0,0.0,0.0
1974,0.0,0.0,0.16393442622950816,0.7377049180327869,0.0983606557377049
1656,0.0,0.0,0.36363636363636365,0.6363636363636364,0.0
2174,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
2851,0.0,0.0,0.0,0.6,0.4
1422,0.0,0.0,1.0,0.0,0.0
2875,0.0,0.0,0.0,0.0,1.0
145,0.0,0.0,0.18181818181818182,0.5454545454545454,0.2727272727272727
703,0.0,0.0,0.0,0.12244897959183672,0.8775510204081631
1922,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.0
994,0.0,0.36363636363636365,0.6363636363636364,0.0,0.0
195,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855
1291,0.0,0.0,0.0606060606060606,0.36363636363636365,0.5757575757575758
380,0.16666666666666666,0.3333333333333333,0.5,0.0,0.0
1680,0.0,0.0,0.0,0.75,0.25
295,0.0,0.33870967741935487,0.3548387096774194,0.3064516129032258,0.0
2697,0.0,0.0,0.0,0.75,0.25
981,0.0,0.0,0.625,0.375,0.0
2187,0.0,0.08379888268156424,0.08379888268156424,0.0670391061452514,0.76536312849162
2800,0.0,1.0,0.0,0.0,0.0
1265,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0
231,0.06451612903225806,0.3870967741935484,0.19354838709677422,0.19354838709677422,0.16129032258064516
179,0.0,0.0,0.0,0.5,0.5
1987,0.0,0.08333333333333333,0.0,0.5416666666666666,0.37499999999999994
1109,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.0,0.0
1261,0.0,0.0,0.18181818181818182,0.5454545454545454,0.2727272727272727
2524,0.0,0.19900497512437812,0.5522388059701493,0.24875621890547264,0.0
1468,0.0,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.0
2235,0.0,0.0,0.0,0.0,1.0
457,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0
2382,0.875,0.0,0.125,0.0,0.0
2058,0.0,0.0,0.18181818181818182,0.5454545454545454,0.2727272727272727
2926,0.0,0.1111111111111111,0.0,0.6666666666666666,0.2222222222222222
1188,0.0,0.2,0.0,0.6,0.2
2067,1.0,0.0,0.0,0.0,0.0
1196,0.0,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666
893,0.0,0.0,0.08333333333333333,0.4166666666666667,0.5
639,0.0,0.0,0.5454545454545454,0.45454545454545453,0.0
2160,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0
98,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0
1449,0.0,0.0,0.18181818181818182,0.5454545454545454,0.2727272727272727
1211,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0
1900,0.0,0.0,0.0967741935483871,0.7419354838709677,0.16129032258064513
515,0.18181818181818182,0.8181818181818182,0.0,0.0,0.0
870,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0
1239,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.0
1803,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.0,0.0
1586,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.0,0.0
1599,0.0,0.0,0.0,0.17307692307692304,0.8269230769230769
1370,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855
2831,0.0,0.0,0.2727272727272727,0.7272727272727273,0.0
2459,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.0,0.0
1861,0.0,0.0,0.3142857142857143,0.6857142857142857,0.0
1752,0.0,0.8181818181818182,0.18181818181818182,0.0,0.0
622,0.0,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666
2534,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
2561,0.0,0.0,0.0,0.7272727272727273,0.2727272727272727
1984,0.0,0.0,0.0,0.0,1.0
2213,0.0,0.0,0.0,0.8928571428571429,0.10714285714285714
1205,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143
1785,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0
127,0.0,0.0,0.0,0.25,0.75
2266,0.0,0.18181818181818182,0.8181818181818182,0.0,0.0
2222,0.0,0.24999999999999994,0.39999999999999997,0.35,0.0
47,0.18181818181818182,0.8181818181818182,0.0,0.0,0.0
522,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.0,0.0
2188,0.0,0.18181818181818182,0.0,0.36363636363636365,0.45454545454545453
2230,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
2684,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
2321,0.0,1.0,0.0,0.0,0.0
1764,1.0,0.0,0.0,0.0,0.0
2769,0.0,0.0,0.125,0.875,0.0
2054,0.0,0.08695652173913043,0.21739130434782608,0.43478260869565216,0.2608695652173913
2433,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0
1981,0.0,0.0,0.0,0.5,0.5
912,0.0,0.125,0.0625,0.5,0.3125
414,0.0,0.0,0.0,0.5,0.5
1951,0.0,0.0,0.07407407407407408,0.6666666666666666,0.25925925925925924
1194,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453
1884,0.0,0.0,0.0,0.5,0.5
2299,0.0,0.0,0.0,0.0,1.0
2597,0.0,0.0,0.0,0.0,1.0
2076,0.0,0.0,0.0,1.0,0.0
350,0.0,1.0,0.0,0.0,0.0
2616,0.0,0.31578947368421045,0.5263157894736843,0.15789473684210525,0.0
1729,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.0,0.0
346,0.0,0.0,1.0,0.0,0.0
2505,0.09090909090909091,0.6363636363636364,0.2727272727272727,0.0,0.0
604,0.0,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666
2547,0.0,0.0,0.0,1.0,0.0
802,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
2654,0.0,0.0,0.0,0.5,0.5
1441,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0
944,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
1767,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
913,0.0,0.0,0.75,0.25,0.0
1982,0.0,0.19354838709677422,0.0,0.48387096774193555,0.3225806451612903
2792,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.0,0.0
2428,0.0,1.0,0.0,0.0,0.0
2021,0.0,0.0,0.0,0.6,0.4
675,0.0,0.0,0.07692307692307693,0.7692307692307693,0.15384615384615385
2003,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857
2389,0.6756756756756757,0.32432432432432434,0.0,0.0,0.0
718,0.0,0.3517587939698492,0.2763819095477387,0.221105527638191,0.15075376884422112
1187,0.0,0.0,0.0,1.0,0.0
1480,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0
204,0.0,0.0,0.0,0.6,0.4
2081,0.0,0.0,0.0,0.25531914893617025,0.7446808510638298
1389,0.0,0.0,0.09090909090909091,0.8181818181818182,0.09090909090909091
1191,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.0
2743,0.0,0.0,0.06818181818181819,0.5454545454545454,0.38636363636363635
2431,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.0,0.0
1733,0.0,0.5,0.5,0.0,0.0
1977,0.0,0.0,0.0,1.0,0.0
441,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
2674,0.0,0.0,0.0,1.0,0.0
527,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.0,0.0
2186,0.0,0.0,0.0,0.0,1.0
2279,0.0,0.0,0.75,0.25,0.0
2705,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
1091,0.0,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.0
63,0.18181818181818182,0.8181818181818182,0.0,0.0,0.0
2480,0.0,0.0,1.0,0.0,0.0
1228,0.5,0.5,0.0,0.0,0.0
1462,0.18181818181818182,0.8181818181818182,0.0,0.0,0.0
767,0.0,0.0,0.0,0.36363636363636365,0.6363636363636364
402,0.0,0.0,0.0,0.0,1.0
943,0.0,0.0,0.0,0.125,0.875
499,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0
1958,0.0,0.0,0.0,1.0,0.0
302,0.0,0.0,0.0,0.0,1.0
782,0.0,0.5,0.0,0.5,0.0
126,0.0,0.0,0.0,0.875,0.125
2030,0.0,1.0,0.0,0.0,0.0
2661,0.0,0.0,0.0,1.0,0.0
285,0.0,0.0,0.0,0.0,1.0
1580,0.0,0.3,0.6,0.1,0.0
561,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714
119,0.0,0.0,0.0,0.2121212121212121,0.7878787878787878
2471,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0
78,0.0,0.0,0.0,0.75,0.25
2658,0.0,0.0,0.24390243902439024,0.1951219512195122,0.5609756097560975
261,0.0,0.0,0.18181818181818182,0.5454545454545454,0.2727272727272727
2708,0.0,0.0,0.18181818181818182,0.5454545454545454,0.2727272727272727
876,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0
1558,0.0,0.0,0.0,0.7086092715231787,0.29139072847682124
456,0.875,0.0,0.125,0.0,0.0
2032,0.0,0.0,0.4222222222222223,0.5777777777777777,0.0
2108,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0
2752,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0
2255,0.0,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.0
2070,0.0,0.0,0.0,0.19444444444444442,0.8055555555555555
1602,0.0,0.09090909090909091,0.09090909090909091,0.7272727272727273,0.09090909090909091
176,0.0,0.0,0.375,0.625,0.0
2603,0.0,0.0,0.07142857142857144,0.39285714285714285,0.5357142857142858
2837,0.0,0.0,0.0,1.0,0.0
1424,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.0,0.0
925,0.0,0.0,0.15789473684210528,0.07894736842105264,0.7631578947368421
1219,0.0,0.0,0.0,0.05263157894736842,0.9473684210526315
2093,0.5,0.5,0.0,0.0,0.0
17,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
500,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.0,0.0
1552,0.0,0.0,0.0,1.0,0.0
1806,0.0,0.0,0.0,0.5156249999999999,0.484375
2612,0.0,0.25,0.25,0.5,0.0
400,0.0,0.0,0.0,1.0,0.0
609,0.0,0.0,1.0,0.0,0.0
2376,0.17647058823529413,0.08823529411764706,0.17647058823529413,0.3235294117647059,0.23529411764705885
2719,0.0,0.0,0.0,0.9285714285714286,0.07142857142857142
1302,0.0,0.0,0.0,0.0,1.0
1651,0.0,0.0,1.0,0.0,0.0
573,0.36363636363636365,0.6363636363636364,0.0,0.0,0.0
1024,0.23076923076923078,0.23076923076923078,0.21153846153846154,0.3269230769230769,0.0
1278,0.0,0.0,0.0,0.25,0.75
1781,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.0,0.0
178,0.0,0.0,0.08620689655172414,0.46551724137931033,0.4482758620689655
1119,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0,0.0
2306,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
1095,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0
1373,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0
2470,0.0,0.28,0.0,0.44,0.28
403,0.0,0.0,0.2631578947368421,0.3157894736842105,0.42105263157894735
1942,0.0,0.0,0.0,0.11214953271028039,0.8878504672897196
2793,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.0,0.0
755,0.0,0.0,0.0,0.0,1.0
1763,0.875,0.0,0.125,0.0,0.0
2913,0.0,0.0,0.0,0.5365853658536586,0.4634146341463415
2717,0.0,0.0,1.0,0.0,0.0
2119,0.0,0.0,0.0,0.3076923076923077,0.6923076923076923
2646,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778
279,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
938,0.0,0.5,0.5,0.0,0.0
2207,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453
2623,0.0,0.0,0.18181818181818182,0.5454545454545454,0.2727272727272727
2170,0.0,0.0,0.0,1.0,0.0
1306,0.0,0.4588235294117647,0.36470588235294116,0.17647058823529413,0.0
1100,0.18181818181818182,0.8181818181818182,0.0,0.0,0.0
2545,0.0,0.0,0.36363636363636365,0.6363636363636364,0.0
1843,0.0,0.0,0.75,0.0,0.25
2727,0.0,0.0,0.0,1.0,0.0
2784,0.0,0.1111111111111111,0.0,0.6666666666666666,0.2222222222222222
1305,0.0,0.0,0.0,0.07792207792207792,0.922077922077922
1514,0.0,0.0,0.0,0.1481481481481481,0.8518518518518519
1179,0.09090909090909091,0.6363636363636364,0.2727272727272727,0.0,0.0
90,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0
469,0.0,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.0
2028,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
1610,0.0,0.0,0.0,1.0,0.0
2562,0.0,0.0,0.06818181818181819,0.8409090909090908,0.09090909090909091
185,0.0,1.0,0.0,0.0,0.0
2725,0.16666666666666666,0.3333333333333333,0.5,0.0,0.0
704,0.0,0.0,0.0,0.21428571428571427,0.7857142857142857
2822,0.0,0.8181818181818182,0.18181818181818182,0.0,0.0
1032,0.18181818181818182,0.8181818181818182,0.0,0.0,0.0
99,0.4,0.6,0.0,0.0,0.0
388,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.0
762,0.0,0.0,1.0,0.0,0.0
1134,0.0,0.0,0.0,0.5,0.5
1312,0.0,0.0,0.0,0.47058823529411764,0.5294117647058824
2805,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0
1955,0.0,0.14634146341463417,0.5853658536585367,0.2682926829268293,0.0
2571,0.0,0.0,0.36363636363636365,0.6363636363636364,0.0
1590,0.0,0.0,0.0,0.5,0.5
1992,0.0,0.0,0.0,1.0,0.0
1622,0.0,0.0,1.0,0.0,0.0
2627,0.0,0.0,0.0,0.0,1.0
2594,0.0,0.17391304347826086,0.15217391304347824,0.4565217391304348,0.21739130434782608
2069,0.0,0.0,0.18181818181818182,0.5454545454545454,0.2727272727272727
2537,0.0,0.0,0.18181818181818182,0.5454545454545454,0.2727272727272727
788,0.0,0.0,0.0,1.0,0.0
594,0.0,0.0,0.18181818181818182,0.5454545454545454,0.2727272727272727
2481,0.0,0.0,1.0,0.0,0.0
564,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0
2795,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0
2143,0.0,0.0,0.0,0.8125,0.1875
2731,0.0,0.26666666666666666,0.5333333333333333,0.2,0.0
162,0.0,0.0,0.09090909090909091,0.8181818181818182,0.09090909090909091
2525,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333
2905,0.0,0.0,0.75,0.25,0.0
1535,0.0,0.0,0.0,1.0,0.0
1565,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0
495,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0
1892,0.0,0.0,1.0,0.0,0.0
806,0.0,0.15384615384615385,0.3076923076923077,0.3076923076923077,0.23076923076923078
1744,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0
1360,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
2704,0.0,0.1956521739130435,0.13043478260869565,0.608695652173913,0.06521739130434782
526,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0
801,0.2702702702702703,0.5675675675675677,0.16216216216216217,0.0,0.0
1401,0.0,0.2,0.8,0.0,0.0
82,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778
2362,0.0,0.0,0.0,0.0,1.0
335,0.0,1.0,0.0,0.0,0.0
2169,0.0,0.0,0.0,0.0,1.0
1484,0.0,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.0
1576,0.0,0.0,0.4193548387096774,0.4516129032258064,0.12903225806451613
230,0.0,0.0,0.0,0.0,1.0
667,0.0,0.0,0.0,1.0,0.0
1218,0.0,0.0,0.09090909090909091,0.8181818181818182,0.09090909090909091
1458,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0
2482,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.0,0.0
880,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0
2439,0.0,0.36363636363636365,0.6363636363636364,0.0,0.0
2508,0.0,0.0,0.2727272727272727,0.7272727272727273,0.0
46,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
2322,0.36363636363636365,0.6363636363636364,0.0,0.0,0.0
1075,0.09090909090909091,0.6363636363636364,0.2727272727272727,0.0,0.0
493,0.0,0.15789473684210528,0.4619883040935673,0.3801169590643275,0.0
267,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0
2493,0.0,0.0,0.18181818181818182,0.5454545454545454,0.2727272727272727
706,0.0,0.0,0.17647058823529413,0.6470588235294118,0.17647058823529413
680,0.0,0.0,0.09090909090909091,0.7272727272727273,0.18181818181818182
2878,0.0,0.0,0.0,0.21874999999999994,0.78125
678,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778
1700,1.0,0.0,0.0,0.0,0.0
1579,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0
803,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0
2922,0.0,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666
2855,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453
1454,0.18181818181818182,0.8181818181818182,0.0,0.0,0.0
14,0.0,0.75,0.25,0.0,0.0
1277,0.0,0.0,0.0,0.0,1.0
1140,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.0,0.0
192,0.0,0.1048951048951049,0.3916083916083916,0.5034965034965034,0.0
643,0.0,0.0,0.18181818181818182,0.5454545454545454,0.2727272727272727
2802,0.0,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.0
1901,0.0,0.06370875995449374,0.06370875995449374,0.14562002275312855,0.7269624573378839
68,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0
1399,0.0,0.75,0.25,0.0,0.0
492,0.0,0.8181818181818182,0.18181818181818182,0.0,0.0
1847,0.0,0.0,0.2727272727272727,0.7272727272727273,0.0
712,0.0,0.0,0.0606060606060606,0.36363636363636365,0.5757575757575758
1035,0.0,0.0,0.0,0.0,1.0
2452,0.18181818181818182,0.8181818181818182,0.0,0.0,0.0
1687,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0,0.0
2101,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0
1309,0.0,0.0,0.0,1.0,0.0
1838,0.0,0.5,0.5,0.0,0.0
2659,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0
265,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0
2214,0.180327868852459,0.08196721311475408,0.5737704918032787,0.08196721311475408,0.08196721311475408
881,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0
2371,0.0,0.0,0.0,0.0,1.0
2726,0.0,0.0,0.125,0.875,0.0
1561,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0
2007,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778
2565,0.0,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666
2455,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0,0.0
1163,0.0,0.0,0.2727272727272727,0.7272727272727273,0.0
451,0.0,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.0
142,0.0,0.0,0.18181818181818182,0.5454545454545454,0.2727272727272727
37,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0,0.0
353,0.0,0.0,1.0,0.0,0.0
1790,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0,0.0
547,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
1347,0.0,0.0,0.0,1.0,0.0
2062,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.0
2134,0.0,0.1111111111111111,0.0,0.6666666666666666,0.2222222222222222
2050,0.0,0.0,0.0,0.0,1.0
2904,0.0,0.6,0.4,0.0,0.0
212,0.0,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666
1890,0.0,0.0,1.0,0.0,0.0
