index,A,B,C,D,E
1248,0.01608291495652556,0.18949162589441654,0.28670329775369574,0.39160825296704227,0.11611390842831952
2919,5.6980056980056985e-06,0.004415755458713331,0.01732296344979173,0.18084964990054705,0.7974059331852497
685,0.002444416538663028,0.04445286666660646,0.11003155466809562,0.5177906196977555,0.32528054242887966
486,0.029776263745048274,0.2954050137474632,0.5057161369922514,0.15378335097017465,0.015319234545062482
461,0.17952503838373515,0.5386829694084113,0.2328621601474095,0.04481468407603557,0.004115147984409043
569,0.06913644614151528,0.34599857849338267,0.3272274190540597,0.23623795686368426,0.021399599447359176
65,0.6337665996781804,0.3150940893370274,0.040694838110145355,0.009824545983628214,0.000619926891019197
2503,0.32190533874630917,0.5168098730190988,0.13497847883417297,0.023927172446887385,0.002379136953531703
362,0.01903244890065467,0.1919648951669127,0.4060110108420563,0.33176196630022436,0.0512296787901521
1945,0.16721881676839603,0.2368965197172738,0.22692831055988316,0.2761539669437438,0.09280238601070358
2577,0.002922647479412613,0.05894010624490634,0.2251283107731682,0.5576012282978837,0.1554077072046294
2211,0.03016765944928329,0.19770378421251336,0.3483336009680619,0.35333568410020233,0.07045927126993944
1206,0.0010828632925494075,0.013400398782103933,0.031548594776648495,0.41460258575231546,0.5393655573963833
2673,0.009616555962498552,0.12333644569710411,0.20323851632364193,0.47348740251340937,0.19032107950334648
2089,0.017256835771594016,0.23841075431222958,0.35350341585103107,0.3212795681782073,0.06954942588693834
395,0.0020128765882758536,0.03771912062565876,0.16317991540577537,0.5503354012735042,0.246752686106786
455,0.08993434366073062,0.49818854587185823,0.33700798351888045,0.0685039902110866,0.006365136737444603
1515,0.005331709345783658,0.09740647160474693,0.06629304419715348,0.31784094896036225,0.5131278258919535
488,0.011573463740312148,0.2146774812268975,0.6134438975118093,0.14286160852618493,0.017443548994796394
1345,0.017677090853284623,0.15572830752940894,0.19599744580860265,0.431234659794339,0.19936249601436498
884,0.007159852221459837,0.09042563776225848,0.12905470135671673,0.40627275377638944,0.3670870548831757
2238,0.0003489167392499132,0.012629640791328263,0.041520435730498066,0.42792331643210324,0.5175776903068208
1659,0.02511572112432429,0.28774805309750184,0.4470728295301272,0.19879672709359147,0.041266669154455544
222,0.0041049424751366335,0.02337743688869322,0.05372740080011732,0.6590775395392473,0.2597126802968054
2672,0.006561395714088858,0.11130607082426727,0.17912472234001686,0.41557457153647664,0.28743323958515044
218,0.0029559532048643337,0.04104581235693418,0.16153898474561917,0.6107024631268699,0.18375678656571265
777,0.0041295547400843815,0.09370566761776519,0.34588684392329266,0.39185454171007955,0.1644233920087787
616,0.008002594156311434,0.11218457320297977,0.2985930932587514,0.4814888837619133,0.09973085562004358
2092,0.2203719416448875,0.4866046124859736,0.20946842749392114,0.07735013822564929,0.006204880149568955
2745,0.0035344771085143163,0.05051112383300133,0.15103638154413923,0.4652166771262523,0.32970134038809246
598,0.005243376936378699,0.11206803837700584,0.3422496943918331,0.437925268476286,0.10251362181849688
160,0.24926627819243455,0.41856669110251016,0.20184480807483818,0.11475896023448616,0.015563262395731262
996,0.008853505292434108,0.18289761581195965,0.6191947221099194,0.16306358329558496,0.025990573490101906
2394,0.8133757430581581,0.16951974681477433,0.013941211004001133,0.0029518492721119127,0.00021144985095519008
1183,0.3973949533669217,0.4250662804452465,0.11706175093909396,0.04701104631329259,0.013465968935445329
483,0.1317586133033743,0.5734766870217234,0.2471596368436328,0.04509995117358659,0.0025051116576830642
2872,0.00015338056629469747,0.002103305104978863,0.009847329006873714,0.27641698401694625,0.7114790013049069
432,0.874250241645709,0.1020097935088678,0.018837046108992957,0.0048522174162978285,5.07013201320132e-05
194,5.791196723647001e-05,0.005540693166915144,0.02639852310502437,0.3629724032574948,0.6050304685033295
758,0.002202958401196356,0.025142544916751226,0.053559431953372795,0.4649321109406054,0.4541629537880746
2502,0.1805824098419032,0.5681989440336148,0.21060390768779821,0.03816521125492089,0.002449527181763116
1782,0.4677229740752138,0.432473249362017,0.09115725440744891,0.008154553927300722,0.0004919682280192969
2390,0.6170823160156271,0.2699503551845455,0.08820354568116615,0.020974481001859266,0.0037893021168022706
559,0.013004517795429814,0.05170019689109398,0.08423248593060798,0.6631619760264084,0.18790082335646024
2818,0.000748955816155182,0.020467897996527352,0.05453537702112126,0.42159117006481983,0.5026565991013768
437,0.41518443846634623,0.4903321188226228,0.085147888027397,0.008228265683703542,0.0011072889999301568
2592,0.05793134801458175,0.22927525804138388,0.23749050479537026,0.3766720585333544,0.09863083061530988
2181,0.7115306317827804,0.045295575174492814,0.1573260233396995,0.0858000856242743,4.768407875270286e-05
326,0.00021044200464426975,0.007649434739027613,0.05480623447445671,0.26013000406313885,0.6772038847187325
1226,0.02438070469407578,0.16394141488031966,0.30274427164842826,0.41722962838017585,0.09170398039700049
2064,0.006135807290309618,0.06701379015510006,0.179506030506486,0.5930760571584919,0.15426831488961237
2764,0.014002850179061558,0.16380499881712038,0.2588891453439731,0.3990593537241363,0.16424365193570903
1036,0.0010006567265011146,0.01833202354360608,0.06508230844181481,0.5754008451502285,0.3401841661378497
64,0.06622039637346074,0.37529306588214034,0.39759935830926757,0.13588246297035367,0.0250047164647781
445,0.2709474178316379,0.5190348784435322,0.17607749468749614,0.031178111115738857,0.002762097921595208
197,0.0001913531873633869,0.00975339962803424,0.04442892516317427,0.45175808042939447,0.4938682415920339
642,0.0004928504665257876,0.017176947477001134,0.07646742803229928,0.6424071987919765,0.263455575232198
1991,0.0030008908985321866,0.0348856803756474,0.07281411002490498,0.5280386742483804,0.3612606444525355
823,0.0907842479370157,0.5356900343535169,0.3253982635011116,0.0456174223732707,0.0025100318350855747
1634,0.10446705331957677,0.4077806234168681,0.37073030447952293,0.09918306046739128,0.01783895831664142
1156,0.0074814615784455024,0.09790276345323043,0.21923187608210123,0.49354008728017873,0.18184381160604385
141,0.021541903815023487,0.14745924112015266,0.2646547744435455,0.45070941051592844,0.11563467010534997
1696,0.4210953312891362,0.49156926555485597,0.07052025252554467,0.015296223374983958,0.0015189272554789097
2811,0.05217429439371031,0.4491375477751371,0.4274236603580177,0.0674725216495833,0.0037919758235516418
2804,0.20988746642268297,0.5513001187188308,0.1940220712442584,0.03449915181525715,0.010291191798970903
2544,0.039833814229134,0.23444852040952022,0.2738982165512374,0.35077118975325305,0.1010482590568551
2347,0.07209084245293362,0.34916915568746243,0.40413437198832697,0.13907529139988475,0.03553033847139274
1012,0.8568877606448856,0.12059290518918314,0.01748337146998966,0.004547206840214532,0.0004887558557268647
132,0.005636775133083626,0.11789470561137731,0.26926229277212965,0.4783464083554915,0.12885981812791802
922,0.002827391396812294,0.02992931511573405,0.10290643960746076,0.5452893180563961,0.31904753582359635
16,0.08731523200410549,0.3317269790154831,0.30255826805777647,0.18847199566775533,0.08992752525487968
1574,0.3500666228576545,0.5460302666582937,0.0924219014624985,0.010913896699683744,0.0005673123218693792
1044,5.375775618570724e-05,0.0029713974466317513,0.019262108754416973,0.1978994053506755,0.7798133306920897
1288,0.08432052714429036,0.2603009191046259,0.23079318848765407,0.2938525023175988,0.13073286294583097
2487,0.005927169160468024,0.058186994463513275,0.14147934145788468,0.4508751682000061,0.34353132671812847
1568,0.003187230920158126,0.06939761483216307,0.17959131782744078,0.5198337968084941,0.2279900396117442
1275,0.0008052286573833401,0.025061394835353055,0.0610994016654283,0.49287319311979805,0.4201607817220378
1460,0.30964157870957365,0.45696765342125206,0.18273748081128108,0.04675193996061492,0.003901347097278382
2785,0.0009810479377342157,0.015653887556843365,0.05883806709222672,0.5554388799477944,0.36908811746540193
1519,0.01308053219987929,0.12958328980966166,0.21251186383969023,0.42443106468719904,0.22039324946356992
1669,0.0004531579620985315,0.008695056591047206,0.036228063875272956,0.4732640134074028,0.48135970816417845
1295,0.012058934596884422,0.06449696387972914,0.08721683022494109,0.2397513243787445,0.5964759469197014
2579,0.005878073382518918,0.06053046334798371,0.16967924472149165,0.612805931431745,0.15110628711626095
1920,0.001439204174642457,0.04437945420218688,0.1680141740034586,0.5440641480111799,0.24210301960853223
1303,0.00010583720642422297,0.004761206761398038,0.03189908045785302,0.466663171737486,0.49657070383683916
1761,0.6567117411139316,0.298744017926747,0.03688005804691257,0.007380778238181054,0.000283404674228243
857,0.006369143243620814,0.06789365016989722,0.14092347550486078,0.526127143682137,0.2586865873994843
584,0.0032608281949940868,0.0770590438060619,0.3594450441708482,0.44600782953958046,0.1142272542885157
864,0.30772936201522355,0.5541531791407401,0.11997953407862781,0.016642057784305237,0.001495866981103542
1132,0.0438096898808473,0.37033129862085873,0.4681349655989781,0.10975534082445157,0.007968705074864215
1813,0.12671859221761575,0.5361288692526072,0.2787728596563461,0.05396474280896268,0.004414936064468667
1192,0.002146830931630875,0.06273992970428423,0.29181319257426375,0.48282479668356393,0.16047525010625757
2748,0.12738648641948655,0.5467151144017582,0.28094689688373153,0.042295796503349116,0.0026557057916743463
1804,0.29144023440914313,0.42780775444448493,0.210328624592638,0.06716391310388135,0.0032594734498528587
1611,0.009042939025041384,0.1675981949267423,0.34988805751898955,0.39142645465276693,0.08204435387645971
444,0.32993074165366704,0.5536770352107729,0.1001266235928572,0.015179256880279242,0.001086342662423044
2379,0.764409897423918,0.1698291032738043,0.03843628848463457,0.02455225552236771,0.00277245529527563
1420,0.13564321196864867,0.5523740112311079,0.2586973033139258,0.049358899715197004,0.003926573771120271
1214,0.001390980631450223,0.023993448143681064,0.11827462119607503,0.5805604712576533,0.2757804787711404
2836,3.101503759398496e-05,0.01784891559159838,0.027687478560527612,0.318943981457329,0.6354886093529508
94,0.03332562896435237,0.3391058032222008,0.43414238647772924,0.18270057916752896,0.010725602168189054
1323,0.00014625558902787525,0.009337992084321452,0.02619147368496899,0.4797915015351257,0.4845327771065558
596,0.02857947226343617,0.26752706447995717,0.4191760691348891,0.2342211468975251,0.05049624722419258
1662,0.0005172570759927945,0.01239623472974331,0.10077730253314185,0.48971209454063946,0.39659711112048285
398,0.002222365133390118,0.023887378017905112,0.05645350077482347,0.53872184294572,0.3787149131281616
631,0.008719338448128333,0.12661036131092596,0.2865734503029551,0.46760159826719566,0.11049525167079417
1367,1.2048192771084338e-05,0.02163682558235656,0.03017197302390681,0.3732742711557356,0.5749048820452297
139,0.08652636038690431,0.5260657480815825,0.3134073450958791,0.06798489773628508,0.00601564869934932
2051,0.0012682960959821358,0.012722087043946739,0.056472449006157575,0.5894113909340823,0.34012577691983154
2281,0.007111054429342795,0.092346132043702,0.2004765945877793,0.5412843316738535,0.1587818872653226
714,0.0001372366373099085,0.0043279154217393655,0.025779596603023317,0.37251363054081915,0.5972416207971085
2432,0.16871417191837015,0.38397537187154507,0.3840155845409597,0.05987735906219259,0.003417512606932194
151,0.0004059809967855879,0.0091599467490075,0.06247806874472643,0.5459318906277172,0.38202411288176324
1169,0.3709525837651035,0.3733305638848479,0.17233976364498443,0.07358016605289801,0.009796922652166312
1766,0.29136949035340554,0.5254629194023849,0.1520266581360214,0.0292477098847399,0.0018932222234481115
2516,0.28944042518150087,0.5231638301534924,0.13416321984531077,0.04730695648054589,0.00592556833915048
548,0.024034274191581915,0.26336104580907976,0.4509815101258702,0.22133440121731582,0.04028876865615256
125,0.013564743874830516,0.07955721432615379,0.11306917006465735,0.46923867339748276,0.32457019833687567
1121,0.1271482127977009,0.45364397482150554,0.35445060846017407,0.060091992667613656,0.004665211253006069
2807,0.09244561489108132,0.44875707641122603,0.33387130350510813,0.11496302480027862,0.009962980392305778
2202,0.000472389162541911,0.025982772004090823,0.10045219645523983,0.46207846916438056,0.4110141732137467
2478,0.025698601349698588,0.3072271349540416,0.52467551969678,0.12848344752328184,0.013915296476197431
1061,0.5054619720931096,0.4055877445680859,0.07516863835744927,0.013124843577870908,0.000656801403484804
2117,0.041723293046052864,0.299716847194354,0.3513316180669242,0.2504151623326009,0.056813079360067985
1734,0.1350880519947807,0.36100335934675304,0.42687193138730795,0.07310765213216003,0.003929005138998216
2284,0.00726169664556435,0.08354897604577076,0.20675169468517704,0.5226315674105771,0.17980606521291068
2852,0.0006993008866526536,0.020736263864369338,0.0579580296188232,0.4048573333141585,0.5157490723159963
701,0.002897800860855265,0.06005908148353119,0.10380949902335425,0.4989915254444924,0.3342420931877668
2264,0.030463684166631942,0.25735656339984686,0.36137608071203464,0.2787099764598031,0.07209369526168355
892,0.004497624557739136,0.054583171965418655,0.15905574413950777,0.6358771938479361,0.14598626548939986
288,0.004427993405073052,0.06447248061993516,0.1431579509229946,0.5239291082926327,0.26401246675936485
359,0.022117681319953193,0.2513745635588401,0.4470357334446877,0.24467995284383456,0.03479206883268453
2809,0.044379407198429234,0.39402879423613096,0.47639815145009623,0.08018869257732374,0.0050049545380200225
2517,0.01576568832574861,0.1982737003882664,0.33937877181928106,0.3706280819004755,0.07595375756622912
2002,6.50470751061132e-05,0.0066863029546617315,0.022230064802008564,0.3706572702051441,0.6003613149630799
796,0.0049416699486329796,0.06210145250010128,0.19739625850008546,0.541295890663272,0.19426472838790834
2009,0.0006407232418808272,0.030564368862049957,0.08621495445960911,0.4720344928186029,0.41054546061785746
1743,0.30488101845287924,0.5235231371204825,0.1531392576289581,0.017285637897817785,0.0011709488998629804
2463,0.27795494201950255,0.5461103220734964,0.14560008805709154,0.028168914280609705,0.0021657335693003204
1204,0.000811025359957808,0.01291103135221003,0.048907791047742295,0.4141439960301821,0.523226156209908
694,0.0026278706468175197,0.04956086173534153,0.06709642932520916,0.48076544685878203,0.39994939143384967
1919,0.0009020900766597953,0.01838300936800399,0.07447667079414078,0.6646413512375684,0.24159687852362735
734,0.0012472926914577694,0.02252572090370525,0.05320755000836679,0.38466931819555283,0.5383501182009175
1023,0.027744485127911705,0.21194355174026877,0.3655961452875355,0.33057509724968814,0.06414072059459576
1352,0.008567695247937894,0.09821417033111843,0.1629028174105094,0.45034050949689153,0.2799748075135429
2908,0.0010931956889780631,0.029228164343299654,0.12258233460959085,0.35094317306796524,0.49615313229016633
1964,0.0026538469619187145,0.023707277259675582,0.1307253936212574,0.6074230091964269,0.23549047296072137
2923,0.006711467978494238,0.09762059771293985,0.2685064531583958,0.4848067246014186,0.14235475654875138
2217,0.0008864728152751729,0.05327398425329639,0.12216199854503286,0.49586730450317856,0.32781023988321717
1293,0.003584621135586461,0.07220353225419907,0.14108611038647298,0.4791052017563972,0.30402053446734445
2737,0.17095306120449275,0.3342920293240584,0.22491372323452988,0.2216861260958366,0.048155060141082645
795,0.01994706457575411,0.11946114737027157,0.22228852849392022,0.4847758907748434,0.15352736878521092
738,0.0011834982187505965,0.018769558873014784,0.04531134143004827,0.4137795466071907,0.5209560548709958
10,0.009516922215896699,0.20227093851072245,0.6236551102307024,0.14507964039578594,0.019477388646892604
1369,0.00010256410256410256,0.03558796110346511,0.027139573047942102,0.20042217205049467,0.7367477296955343
2348,0.019223063834046275,0.2543052163302334,0.44053551373407873,0.2393378896298857,0.0465983164717564
0,0.023951976475914762,0.19413300683310547,0.3272847170466633,0.37681055240436073,0.07781974723995541
525,0.2871266110058265,0.5805660657455248,0.11582462277372885,0.015627870542675178,0.0008548299322448842
360,0.0062310530230991505,0.19053614293698384,0.5756674075757584,0.1992233324460578,0.028342064018100906
2917,7.96681203313655e-05,0.0037582017975678972,0.025620202029757656,0.20341945765097938,0.7671224704013638
2915,0.009659062483841402,0.08740284641433584,0.21715667806397512,0.5449300984664381,0.14085131457140965
248,0.013671920102390312,0.13334466870296607,0.2839517594943775,0.4843653188096891,0.0846663328905767
1089,0.057067731825348265,0.4378972346179438,0.42436351299817326,0.07693396975589607,0.0037375508026384068
2078,0.051787281359615654,0.3284899775238773,0.28211435171235294,0.27989613216493014,0.05771225723922426
1654,0.019795462820571534,0.19720745171693593,0.4079680327636812,0.31374742673580386,0.06128162596300749
1882,0.0007189431720670136,0.021497618772447297,0.07555898469627488,0.5768315564760833,0.32539289688312745
836,0.0028145149261914787,0.03906892268123828,0.10261590049040263,0.6487666466586723,0.20673401524349505
1046,0.0026320483528158405,0.051912794115462256,0.2146796361947197,0.506828727415713,0.22394679392128952
848,0.07146136859406259,0.5088546228163262,0.34866176158518397,0.06692295846027958,0.004099288544147893
1577,0.013202463719981569,0.15516233240005098,0.44288260892152786,0.29924171579240294,0.08951087916603705
1490,0.0014245248063967152,0.03985200633236826,0.15725536641508023,0.5434830851321892,0.2579850173139653
2036,0.008355003443001835,0.1073852669520988,0.1311143152946492,0.4725222996948352,0.2806231146154146
2344,0.10405482824524151,0.4013165753181014,0.32586321236588733,0.1470997932774245,0.021665590793345103
2035,0.0537879513159336,0.19987116852514528,0.28837654185780065,0.35157002315743,0.10639431514369048
1815,0.006135304715980368,0.04452555949160762,0.20612475135244954,0.4187019534950917,0.32451243094487064
985,0.013824943626787578,0.12733104194387934,0.26436705361952817,0.4727500881493257,0.12172687266047885
447,0.7966617658649747,0.18325688382503436,0.017175474865582272,0.0025913442633722045,0.00031453118103537685
258,0.021290945358239926,0.2929160720505789,0.5176240729242699,0.14887959074722162,0.01928931891968947
1986,0.002429037386654841,0.06255832390022907,0.14282280468391897,0.4616311289521668,0.3305587050770306
1177,0.4003123694838192,0.41317133206862955,0.1353862040170994,0.0462613001790404,0.004868794251411737
558,0.0021223237954224364,0.034104579916056296,0.12800279884234209,0.5232065533961244,0.3125637440500547
1614,0.23543324129649626,0.47701009514633425,0.20302295291788666,0.07141890010454602,0.013114810534736846
1996,0.00443240505879908,0.05473398336147662,0.19317353927797362,0.4732003981195087,0.2744596741822419
269,0.0184215584753637,0.11045305046391216,0.185253493554729,0.6280255044537463,0.057846393052249645
70,0.12351433930113806,0.5346514350607385,0.29455714435843167,0.044940504387035195,0.0023365768926566703
1436,0.04156099595482209,0.40279830734023314,0.47047174729791363,0.08025309697770075,0.004915852429330456
417,0.0030681620878853623,0.025291711930933745,0.06752788247952735,0.4406981351066137,0.4634141083950401
816,0.12202565771045974,0.7303735062173287,0.10602112219764553,0.037254712941764134,0.004325000932801394
2373,0.0039644884361795885,0.09258816271668906,0.27865998725946,0.47463740383295855,0.15014995775471277
485,0.0640101475242519,0.4575148157622614,0.38910999053560325,0.08346344768769969,0.005901598490184072
749,0.004642857841171235,0.05013138136019272,0.11266070976769581,0.529477583924633,0.30308746710630685
2247,0.016067435517764718,0.18331346991285366,0.34016016712698827,0.3761595143050889,0.08429941313730438
111,0.15531089255629477,0.44179189158245696,0.29050423380180107,0.10432645574274436,0.008066526316703512
50,0.0275262230574713,0.2985812907682725,0.4741720387282493,0.1924013367865598,0.0073191106594475246
1451,0.0004780726937613962,0.008182627417823416,0.039056855079316236,0.5282988461576879,0.4239835986514115
2177,0.008238274854975974,0.08164857239150035,0.23316611501215792,0.5161099256076267,0.16083711213373922
2509,0.010082499947478379,0.13355371573769118,0.39089292129854775,0.4487670281686804,0.016703834847602527
1855,0.03953082402554379,0.2645693363434455,0.3774581225385424,0.27266301585301433,0.04577870123945469
743,0.00018196433510835134,0.0035868805805972185,0.023175234141745583,0.38522776377553514,0.5878281571670135
1077,0.02692963513314412,0.2936345750033456,0.4755247897478694,0.19675855612286033,0.007152443992780857
2881,8.974170741899416e-05,0.01645277665374908,0.040867084966728105,0.35161800584127917,0.5909723908308244
797,9.997122581667262e-05,0.008469813048266137,0.03830889426451203,0.39771920842079345,0.5554021130406119
51,0.03153851900159261,0.3232775799485739,0.47459383303474545,0.15547220872022796,0.015117859294859919
103,0.0193437482018455,0.21703624453502002,0.4187932985876168,0.3179816852421548,0.02684502343336324
1739,0.030946786783749562,0.32084641259735586,0.5438353020628618,0.09799936426620687,0.006372134289826272
2486,0.005607947390404863,0.07390032532588407,0.13527025221294062,0.5584826664584597,0.22673880861231066
612,0.013485729629231757,0.16477132010271198,0.3198761332275143,0.413915251395401,0.0879515656451408
137,0.058624820898362344,0.3726675714660443,0.3066147200919472,0.2287242202426033,0.03336866730104313
753,0.0013157342657342658,0.024761095950761224,0.04435765314397445,0.3956659533046096,0.5338995633349208
2023,0.0024230960885495757,0.06533961258590625,0.10873339361489667,0.4956591922867112,0.32784470542393634
1403,0.024514735842197058,0.13808075455550534,0.25872979141736424,0.4580294983324446,0.12064521985248888
1857,0.09770390561987577,0.41771077445773636,0.32412506961493615,0.13907345517636466,0.021386795131087533
2434,0.16396797894888715,0.5511343236170405,0.24516405259987936,0.03718217008564608,0.002551474748546602
86,0.00025132652862605126,0.007004026519275132,0.03239157841846263,0.49870356594944765,0.46164950258418863
861,0.0015751629755874094,0.020314521056759176,0.09056015560324282,0.5991822207208526,0.28836793964355806
1274,0.00012495760408715197,0.007063652059766425,0.039611830967667246,0.5056907076824295,0.4475088516860498
1827,0.18880779785859866,0.513772817360389,0.2278067569815649,0.06126885057832045,0.008343777221127004
842,0.041269978044368355,0.39730653610560906,0.43951913115264724,0.10768199881565813,0.014222355881717389
1335,0.003909078969143181,0.03901125670643147,0.10117118925362774,0.4363574544034459,0.4195510206673513
2024,0.001320467240901309,0.03127792048122994,0.08636236063736402,0.49411524375455623,0.38692400788594844
2354,0.03172288900784455,0.22362324137296097,0.4020668797388959,0.28877014401832746,0.053816845861971184
2052,0.018313982553919594,0.1095287768244448,0.2563451593551925,0.47814020967036297,0.13767187159608069
890,0.0029675698204339415,0.03113514982964381,0.17517087470020037,0.5863532856635784,0.20437311998614383
992,0.008674811797903593,0.1921884137117137,0.5554585130042833,0.21154678681478706,0.032131474671312436
964,0.157499621037404,0.4368780427685929,0.29592451268218545,0.09760567867792763,0.012092144833889698
619,0.0005513771467519764,0.01089006451926634,0.051671603239761096,0.5467181446387691,0.39016881045545204
1318,0.025950729958853842,0.08986054445444576,0.12316701785928422,0.3095947192469054,0.451426988480511
462,0.05972953855669155,0.4565750142122054,0.4031582269883785,0.0754356243259753,0.005101595916749085
1824,0.0005511601680536328,0.015105951433412524,0.06660227475225633,0.6409495223855867,0.2767910912606906
959,0.8181778773320434,0.13117924324270616,0.03521578965749741,0.013838719360485488,0.0015883704072670447
2683,5.813611391451739e-05,0.0033038506775072986,0.013267267034085206,0.2822125459805895,0.7011582001939034
2740,0.003358602744040945,0.03184331527837868,0.0842476798512444,0.6235501806302377,0.2570002214960991
2924,0.006806023715208086,0.10554195392781862,0.23659353657730656,0.49895856059512644,0.1520999251845407
2746,0.03578983813707691,0.2985024460769776,0.3881408674295542,0.2376287402534823,0.03993810810290933
1539,0.11816565335166049,0.3947267178988303,0.27007130278059055,0.17632415509787763,0.04071217087104132
2642,0.0010752639777170724,0.02224041880073849,0.07304098271365732,0.24713567482508347,0.6565076596828037
517,0.1324050746868352,0.4838484412116676,0.32649942578947,0.053070607422538024,0.0041764508894891975
2166,0.028991869515499247,0.2659311713499587,0.5691970249332892,0.12334284338266077,0.012537090818592353
858,0.004897815192836736,0.03447329336091812,0.10782548860792915,0.6015632048298993,0.2512401980084169
1395,0.017996068109707317,0.1913399885147739,0.33216638220208944,0.35630127493544617,0.10219628623798292
1780,0.8630496298824668,0.11754211926250173,0.016026819411490388,0.0032170193601650313,0.00016441208337529556
1779,0.12642226782384267,0.5660467712519839,0.25369322725905724,0.04829006191608244,0.005547671749034171
2584,0.0008891994167808247,0.018303531021614933,0.0540284604428651,0.6169752679514311,0.30980354116730763
556,0.0010690182735363693,0.01892976606199714,0.07140576165847408,0.6253919440416723,0.2832035099643203
2298,0.00964703819406205,0.049248914366533954,0.11072279887649578,0.41713850669137575,0.4132427418715325
919,0.008350701029546522,0.07389646440047982,0.16274623582117592,0.5178460453721282,0.23716055337666966
1202,0.11439423746010204,0.1795219659208318,0.231644792460557,0.3846191728104388,0.08981983134807042
2175,0.0037458149099190603,0.051401663434148516,0.166928511872228,0.5782736460499732,0.19965036373373107
1131,0.014158371638477685,0.07962482578422382,0.11843961261733256,0.47123590861141085,0.31654128134855525
745,0.0006310763171777438,0.038478752853662174,0.08219202515974908,0.4954925244477416,0.3832056212216695
754,0.002680199082321124,0.10132517217618603,0.19393022428631107,0.4323169781768284,0.26974742627835374
66,0.1938552070380282,0.6382221154930731,0.14112283971521974,0.02076962459977443,0.006030213153905013
1526,0.0021723857997863662,0.05073480373382337,0.15411630809588367,0.4963154431450892,0.29666105922541736
1391,0.008492641551145114,0.087433491380212,0.18020322342228884,0.5404087574646291,0.1834618861817249
1253,0.0024699125263383135,0.0744249885442624,0.11361406727661247,0.6219649891562857,0.18752604249650118
2121,0.03934050663205358,0.30933240652929483,0.40500623765876054,0.21954784601387434,0.026773003166016704
697,0.0034707253051160006,0.02802574504527022,0.0742519339040842,0.49821996702143023,0.39603162872409936
900,0.003806961928164381,0.05591326146763058,0.19034675482057317,0.5670235917837366,0.18290942999989515
102,0.05456679401689071,0.23085203679816627,0.41616974359670783,0.28472981685892146,0.01368160872931389
509,0.3254676191568098,0.582394926098366,0.08008764001876285,0.011089820878922872,0.0009599938471385765
315,0.16120044907185602,0.5070109133041165,0.28200411468278624,0.04650229460960735,0.0032822283316343657
431,0.8235346580091374,0.14548168351587507,0.023837372912461897,0.007034678645510531,0.00011160691701482837
871,0.4244369762132528,0.4613948533634314,0.09742196931042035,0.015752850997748317,0.0009933501151472496
2865,0.0669940485028261,0.22038347326098445,0.25198190028687023,0.38726590192913196,0.0733746760201876
473,0.04218632272454869,0.3397056571656566,0.44865261934265765,0.15407099852476508,0.015384402242371845
1592,0.018020191925287737,0.06569406322095733,0.16420546256812246,0.552608454967551,0.19947182731808183
2669,0.00013471502590673575,0.013458136626022788,0.006998651903015741,0.06813438564436186,0.9112741108006932
650,0.020399438515078208,0.13190475241540445,0.1916967252458271,0.3958239727983868,0.26017511102530355
2738,0.01945312873926225,0.17353058589271067,0.38799675579007575,0.36186535028566164,0.057154179292290115
1671,0.001075675032518667,0.0113098006325542,0.04898680621056501,0.5115266570817619,0.42710106104260026
775,0.0007643079073940066,0.01692972824507573,0.10019778756099613,0.6537826624837324,0.22832551380280183
1111,0.17284059335798815,0.46852896276548867,0.29549096603199815,0.059307874909670405,0.003831602934854764
1310,0.0024140724290891142,0.01871112201592674,0.06461017771719708,0.3746565516083361,0.539608076229451
2662,0.007176472236472537,0.13433768442080976,0.22097183284531968,0.42020860122119386,0.21730540927620487
1364,0.0007572743291098715,0.02949411385144735,0.09051299870203851,0.5143399272312836,0.3648956858861205
634,0.010362279966440765,0.10678389726705116,0.26647165919753857,0.4932634425873861,0.12311872098158311
2358,0.002073702870911469,0.05160549755153115,0.22429153558411585,0.5383576320823046,0.18367163191113722
2163,0.057429481189884515,0.400997156828102,0.41154349798570655,0.12019326733639633,0.009836596659910816
2307,0.017225666053836734,0.16134746157941396,0.2967676096131736,0.43523327891056107,0.08942598384301503
1147,0.09804590016676484,0.4264274718427342,0.35070768239755495,0.11457147767529248,0.010247467917653873
1694,0.4441322491015012,0.42124190238584897,0.11825973538233424,0.015852700639764527,0.0005134124905510218
2397,0.6834544579788658,0.22484709022911561,0.07570528713883867,0.014338944554111001,0.0016542200990689628
1974,0.003106576445143278,0.05297023569537341,0.1762645608401393,0.4604183461907103,0.30724028082863414
1656,0.014533609680824101,0.13500724532878122,0.3596641310577359,0.39847674219925217,0.09231827173340698
2174,0.0033855424882926655,0.04626147599162642,0.16693613947870792,0.5558653442448093,0.22755149779656383
2851,0.000782332767032322,0.035590813825311304,0.1180285438656678,0.4625391143862172,0.3830591951557714
1422,0.11270967788656538,0.4712049273352811,0.34433285074745507,0.06679052935808236,0.004962014672616219
2875,0.00022974961617756723,0.0035031168992045647,0.011933961374283299,0.2395688134154338,0.7447643586949012
145,0.006386955018635063,0.07669470973061684,0.22259242295303563,0.5553007624896309,0.1390251498080816
703,5.128205128205128e-05,0.008314649315082105,0.01312311454184111,0.20803905894003694,0.7704718951517581
1922,0.00334930327331996,0.07634398830626049,0.18010592081156707,0.5515218399102275,0.18867894769862484
